,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,combination_course_key,course_student_combination_key,date_registration,date_unregistration
580,AAA,2014J,439305,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2014J,AAA2014J439305,-127.0,
581,AAA,2014J,440319,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J440319,-88.0,174.0
582,AAA,2014J,442064,F,South West Region,HE Qualification,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J442064,-18.0,
583,AAA,2014J,442132,M,South West Region,HE Qualification,20-30%,0-35,0,60,N,Pass,AAA2014J,AAA2014J442132,-122.0,
584,AAA,2014J,446108,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J446108,-106.0,
585,AAA,2014J,447481,M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,AAA2014J,AAA2014J447481,-21.0,
586,AAA,2014J,468120,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,AAA2014J,AAA2014J468120,-106.0,
587,AAA,2014J,468694,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J468694,-23.0,240.0
588,AAA,2014J,470588,M,South East Region,HE Qualification,90-100%,35-55,1,60,N,Withdrawn,AAA2014J,AAA2014J470588,-154.0,240.0
589,AAA,2014J,470982,F,East Anglian Region,HE Qualification,20-30%,35-55,1,120,N,Pass,AAA2014J,AAA2014J470982,-31.0,
590,AAA,2014J,476603,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,AAA2014J,AAA2014J476603,-72.0,
591,AAA,2014J,481022,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,AAA2014J,AAA2014J481022,-30.0,
592,AAA,2014J,483800,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,AAA2014J,AAA2014J483800,-49.0,
593,AAA,2014J,484897,F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,AAA2014J,AAA2014J484897,-109.0,
594,AAA,2014J,485962,F,East Anglian Region,HE Qualification,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J485962,-121.0,
595,AAA,2014J,488382,F,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,AAA2014J,AAA2014J488382,-155.0,-137.0
596,AAA,2014J,488990,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2014J,AAA2014J488990,-137.0,
597,AAA,2014J,500113,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J500113,-109.0,
598,AAA,2014J,503889,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,AAA2014J,AAA2014J503889,-70.0,
599,AAA,2014J,514526,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,AAA2014J,AAA2014J514526,-22.0,-12.0
600,AAA,2014J,518808,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,AAA2014J,AAA2014J518808,-10.0,
601,AAA,2014J,522482,F,Scotland,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,AAA2014J,AAA2014J522482,-87.0,80.0
602,AAA,2014J,527100,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,AAA2014J,AAA2014J527100,-24.0,
603,AAA,2014J,527801,M,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,Fail,AAA2014J,AAA2014J527801,-153.0,
604,AAA,2014J,533068,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,AAA2014J,AAA2014J533068,-30.0,
605,AAA,2014J,537081,F,Scotland,HE Qualification,10-20,0-35,0,120,N,Fail,AAA2014J,AAA2014J537081,-23.0,
606,AAA,2014J,544253,M,London Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,AAA2014J,AAA2014J544253,-24.0,
607,AAA,2014J,548120,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Pass,AAA2014J,AAA2014J548120,-25.0,
608,AAA,2014J,561467,F,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,AAA2014J,AAA2014J561467,-46.0,58.0
609,AAA,2014J,567922,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J567922,-49.0,-22.0
610,AAA,2014J,569505,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J569505,-60.0,
611,AAA,2014J,570317,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J570317,-24.0,
612,AAA,2014J,574505,F,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass,AAA2014J,AAA2014J574505,-153.0,
613,AAA,2014J,588477,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,AAA2014J,AAA2014J588477,-141.0,
614,AAA,2014J,593846,M,South Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J593846,-154.0,227.0
615,AAA,2014J,593987,F,East Anglian Region,HE Qualification,70-80%,35-55,0,180,N,Fail,AAA2014J,AAA2014J593987,-24.0,
616,AAA,2014J,596288,F,Scotland,HE Qualification,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J596288,-57.0,
617,AAA,2014J,598070,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J598070,-150.0,-2.0
618,AAA,2014J,603834,F,Scotland,HE Qualification,50-60%,0-35,0,90,N,Pass,AAA2014J,AAA2014J603834,-5.0,
619,AAA,2014J,603861,M,North Region,HE Qualification,,55<=,1,60,N,Withdrawn,AAA2014J,AAA2014J603861,-92.0,150.0
620,AAA,2014J,608440,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,AAA2014J,AAA2014J608440,-37.0,-11.0
621,AAA,2014J,623710,F,South East Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,AAA2014J,AAA2014J623710,-129.0,-129.0
622,AAA,2014J,623840,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,AAA2014J,AAA2014J623840,-108.0,
623,AAA,2014J,626240,M,South Region,HE Qualification,30-40%,0-35,0,120,N,Pass,AAA2014J,AAA2014J626240,-25.0,
624,AAA,2014J,628088,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,AAA2014J,AAA2014J628088,-135.0,51.0
625,AAA,2014J,628312,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J628312,-14.0,9.0
626,AAA,2014J,630142,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J630142,-24.0,166.0
627,AAA,2014J,637665,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,AAA2014J,AAA2014J637665,-93.0,
628,AAA,2014J,639053,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,AAA2014J,AAA2014J639053,-149.0,
629,AAA,2014J,642878,M,South West Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J642878,-108.0,73.0
630,AAA,2014J,648130,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,N,Withdrawn,AAA2014J,AAA2014J648130,-53.0,228.0
631,AAA,2014J,676546,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,AAA2014J,AAA2014J676546,-38.0,180.0
632,AAA,2014J,677186,M,South East Region,HE Qualification,70-80%,0-35,0,60,N,Pass,AAA2014J,AAA2014J677186,-66.0,
633,AAA,2014J,677281,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,AAA2014J,AAA2014J677281,-17.0,
634,AAA,2014J,684180,M,North Region,HE Qualification,,0-35,0,120,N,Pass,AAA2014J,AAA2014J684180,-21.0,
635,AAA,2014J,687698,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,120,N,Pass,AAA2014J,AAA2014J687698,-4.0,
636,AAA,2014J,696073,F,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,AAA2014J,AAA2014J696073,-22.0,
637,AAA,2014J,696578,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J696578,-22.0,182.0
638,AAA,2014J,721259,F,South Region,Lower Than A Level,50-60%,55<=,1,60,N,Withdrawn,AAA2014J,AAA2014J721259,-30.0,128.0
639,AAA,2014J,852847,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Fail,AAA2014J,AAA2014J852847,-87.0,
640,AAA,2014J,998493,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Pass,AAA2014J,AAA2014J998493,-135.0,
641,AAA,2014J,1045203,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1045203,-155.0,
642,AAA,2014J,1112555,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1112555,-122.0,
643,AAA,2014J,1183831,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Withdrawn,AAA2014J,AAA2014J1183831,-115.0,166.0
644,AAA,2014J,1268696,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1268696,-79.0,
645,AAA,2014J,1336190,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2014J,AAA2014J1336190,-23.0,
646,AAA,2014J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,N,Pass,AAA2014J,AAA2014J1352868,-57.0,
647,AAA,2014J,1398979,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Withdrawn,AAA2014J,AAA2014J1398979,-72.0,213.0
648,AAA,2014J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,N,Withdrawn,AAA2014J,AAA2014J1456619,-99.0,63.0
649,AAA,2014J,1469279,F,East Anglian Region,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,AAA2014J,AAA2014J1469279,-51.0,-22.0
650,AAA,2014J,1471214,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1471214,-32.0,
651,AAA,2014J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,Y,Pass,AAA2014J,AAA2014J1472925,5.0,
652,AAA,2014J,1484804,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1484804,-88.0,
653,AAA,2014J,1511033,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1511033,-67.0,
654,AAA,2014J,1576513,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J1576513,-84.0,
655,AAA,2014J,1609002,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1609002,-109.0,
656,AAA,2014J,1629771,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J1629771,-115.0,
657,AAA,2014J,1676594,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Withdrawn,AAA2014J,AAA2014J1676594,-73.0,32.0
658,AAA,2014J,1686551,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J1686551,-99.0,108.0
659,AAA,2014J,1689639,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J1689639,-154.0,110.0
660,AAA,2014J,1715896,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1715896,-42.0,
661,AAA,2014J,1721270,M,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,AAA2014J,AAA2014J1721270,-136.0,
662,AAA,2014J,1757766,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1757766,-150.0,
663,AAA,2014J,1773377,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1773377,-37.0,
664,AAA,2014J,1799111,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1799111,-94.0,
665,AAA,2014J,1818673,F,Scotland,HE Qualification,20-30%,35-55,0,120,N,Fail,AAA2014J,AAA2014J1818673,-44.0,
666,AAA,2014J,1839386,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J1839386,-67.0,34.0
667,AAA,2014J,1926668,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1926668,-155.0,
668,AAA,2014J,1947156,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1947156,-109.0,
669,AAA,2014J,1967783,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,AAA2014J,AAA2014J1967783,-129.0,
670,AAA,2014J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,Pass,AAA2014J,AAA2014J1970390,-119.0,
671,AAA,2014J,1975209,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J1975209,-74.0,
672,AAA,2014J,2010232,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2014J,AAA2014J2010232,-7.0,
673,AAA,2014J,2045084,M,North Western Region,HE Qualification,40-50%,35-55,0,120,N,Fail,AAA2014J,AAA2014J2045084,-52.0,
674,AAA,2014J,2057803,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2057803,-53.0,
675,AAA,2014J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,Fail,AAA2014J,AAA2014J2073016,-86.0,
676,AAA,2014J,2085209,F,North Region,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2085209,-59.0,
677,AAA,2014J,2086400,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2086400,-79.0,
678,AAA,2014J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,Pass,AAA2014J,AAA2014J2139353,-79.0,
679,AAA,2014J,2148681,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass,AAA2014J,AAA2014J2148681,-102.0,
680,AAA,2014J,2158048,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J2158048,-8.0,55.0
681,AAA,2014J,2158196,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,AAA2014J,AAA2014J2158196,-115.0,12.0
682,AAA,2014J,2165164,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,AAA2014J,AAA2014J2165164,-86.0,
683,AAA,2014J,2168833,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J2168833,-53.0,146.0
684,AAA,2014J,2207874,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,AAA2014J,AAA2014J2207874,-108.0,
685,AAA,2014J,2240349,M,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2240349,-108.0,
686,AAA,2014J,2244332,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J2244332,-51.0,
687,AAA,2014J,2273119,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J2273119,-44.0,135.0
688,AAA,2014J,2277857,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2277857,-119.0,
689,AAA,2014J,2297896,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2297896,-59.0,
690,AAA,2014J,2313257,M,London Region,A Level or Equivalent,30-40%,35-55,0,360,N,Withdrawn,AAA2014J,AAA2014J2313257,-101.0,-16.0
691,AAA,2014J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,N,Pass,AAA2014J,AAA2014J2318055,-53.0,
692,AAA,2014J,2330254,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2330254,-153.0,
693,AAA,2014J,2355470,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,AAA2014J,AAA2014J2355470,-115.0,
694,AAA,2014J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,AAA2014J,AAA2014J2358969,-46.0,
695,AAA,2014J,2363863,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,AAA2014J,AAA2014J2363863,-155.0,
696,AAA,2014J,2365101,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Withdrawn,AAA2014J,AAA2014J2365101,-85.0,-54.0
697,AAA,2014J,2369415,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2369415,-64.0,
698,AAA,2014J,2375975,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass,AAA2014J,AAA2014J2375975,-53.0,
699,AAA,2014J,2397661,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2397661,-29.0,
700,AAA,2014J,2398313,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2398313,-42.0,
701,AAA,2014J,2404408,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,AAA2014J,AAA2014J2404408,-17.0,
702,AAA,2014J,2425993,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,AAA2014J,AAA2014J2425993,-16.0,
703,AAA,2014J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,Fail,AAA2014J,AAA2014J2429854,-37.0,
704,AAA,2014J,2432796,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2432796,-59.0,
705,AAA,2014J,2434159,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,AAA2014J,AAA2014J2434159,-31.0,
706,AAA,2014J,2436812,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,AAA2014J,AAA2014J2436812,-51.0,
707,AAA,2014J,2467267,M,West Midlands Region,HE Qualification,0-10%,0-35,0,60,N,Pass,AAA2014J,AAA2014J2467267,-59.0,
708,AAA,2014J,2470694,F,Scotland,HE Qualification,50-60%,55<=,1,60,N,Fail,AAA2014J,AAA2014J2470694,-115.0,
709,AAA,2014J,2473538,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2473538,-146.0,
710,AAA,2014J,2474849,F,Scotland,A Level or Equivalent,0-10%,35-55,1,60,N,Withdrawn,AAA2014J,AAA2014J2474849,-73.0,132.0
711,AAA,2014J,2494700,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Pass,AAA2014J,AAA2014J2494700,-56.0,
712,AAA,2014J,2500258,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,AAA2014J,AAA2014J2500258,-102.0,
713,AAA,2014J,2507842,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J2507842,-128.0,38.0
714,AAA,2014J,2509639,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,AAA2014J,AAA2014J2509639,-87.0,
715,AAA,2014J,2514368,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J2514368,-23.0,
716,AAA,2014J,2514898,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2514898,-128.0,
717,AAA,2014J,2521865,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,Y,Pass,AAA2014J,AAA2014J2521865,-50.0,
718,AAA,2014J,2522927,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2522927,-140.0,
719,AAA,2014J,2540168,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,AAA2014J,AAA2014J2540168,-46.0,226.0
720,AAA,2014J,2546445,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Withdrawn,AAA2014J,AAA2014J2546445,-30.0,58.0
721,AAA,2014J,2551797,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2014J,AAA2014J2551797,-46.0,
722,AAA,2014J,2551932,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,AAA2014J,AAA2014J2551932,-38.0,175.0
723,AAA,2014J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,AAA2014J,AAA2014J2569324,-10.0,
724,AAA,2014J,2574990,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Fail,AAA2014J,AAA2014J2574990,-42.0,
725,AAA,2014J,2576122,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail,AAA2014J,AAA2014J2576122,-17.0,
726,AAA,2014J,2578676,M,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,AAA2014J,AAA2014J2578676,-156.0,
727,AAA,2014J,2581477,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2581477,-109.0,
728,AAA,2014J,2584873,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,AAA2014J,AAA2014J2584873,-28.0,
729,AAA,2014J,2595841,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,AAA2014J,AAA2014J2595841,-87.0,
730,AAA,2014J,2596621,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Pass,AAA2014J,AAA2014J2596621,-101.0,
731,AAA,2014J,2601889,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2601889,-49.0,
732,AAA,2014J,2602338,F,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,AAA2014J,AAA2014J2602338,10.0,
733,AAA,2014J,2606802,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,AAA2014J,AAA2014J2606802,-37.0,
734,AAA,2014J,2624961,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,AAA2014J,AAA2014J2624961,-23.0,
735,AAA,2014J,2630087,F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,210,N,Withdrawn,AAA2014J,AAA2014J2630087,-49.0,-8.0
736,AAA,2014J,2633226,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2633226,-46.0,
737,AAA,2014J,2642616,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass,AAA2014J,AAA2014J2642616,-56.0,
738,AAA,2014J,2642935,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,AAA2014J,AAA2014J2642935,-128.0,
739,AAA,2014J,2648611,F,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2648611,-155.0,
740,AAA,2014J,2649800,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2649800,-153.0,
741,AAA,2014J,2654628,F,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,Pass,AAA2014J,AAA2014J2654628,-35.0,
742,AAA,2014J,2677624,M,North Western Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass,AAA2014J,AAA2014J2677624,-59.0,
743,AAA,2014J,2680312,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,AAA2014J,AAA2014J2680312,-44.0,
744,AAA,2014J,2688166,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2014J,AAA2014J2688166,-56.0,
745,AAA,2014J,2690062,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,AAA2014J,AAA2014J2690062,-25.0,32.0
746,AAA,2014J,2692514,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,AAA2014J,AAA2014J2692514,-44.0,
747,AAA,2014J,2694788,F,South Region,A Level or Equivalent,70-80%,35-55,0,180,Y,Fail,AAA2014J,AAA2014J2694788,-92.0,
748,BBB,2013B,23629,F,East Anglian Region,Lower Than A Level,20-30%,0-35,2,60,N,Fail,BBB2013B,BBB2013B23629,-47.0,
749,BBB,2013B,25107,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,BBB2013B,BBB2013B25107,-73.0,
750,BBB,2013B,27891,M,Scotland,Lower Than A Level,0-10%,0-35,2,120,Y,Withdrawn,BBB2013B,BBB2013B27891,-58.0,153.0
751,BBB,2013B,29144,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,BBB2013B,BBB2013B29144,-24.0,
752,BBB,2013B,31663,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,BBB2013B,BBB2013B31663,-60.0,
753,BBB,2013B,33666,F,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn,BBB2013B,BBB2013B33666,-23.0,139.0
754,BBB,2013B,34229,F,Ireland,A Level or Equivalent,0-10%,35-55,2,120,N,Pass,BBB2013B,BBB2013B34229,-58.0,
755,BBB,2013B,34353,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,Y,Fail,BBB2013B,BBB2013B34353,-16.0,
756,BBB,2013B,34431,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,BBB2013B,BBB2013B34431,-24.0,27.0
757,BBB,2013B,34694,M,West Midlands Region,A Level or Equivalent,10-20,35-55,1,60,N,Withdrawn,BBB2013B,BBB2013B34694,-55.0,-54.0
758,BBB,2013B,34756,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,150,N,Withdrawn,BBB2013B,BBB2013B34756,-43.0,59.0
759,BBB,2013B,34863,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,BBB2013B,BBB2013B34863,-65.0,
760,BBB,2013B,35812,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,BBB2013B,BBB2013B35812,-53.0,
761,BBB,2013B,39655,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,BBB2013B,BBB2013B39655,-22.0,
762,BBB,2013B,50993,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,BBB2013B,BBB2013B50993,-53.0,
763,BBB,2013B,52899,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,BBB2013B,BBB2013B52899,-117.0,86.0
764,BBB,2013B,58089,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,90,N,Fail,BBB2013B,BBB2013B58089,-58.0,
765,BBB,2013B,62631,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,BBB2013B,BBB2013B62631,-45.0,
